vehicle_id,route_id,time_step,speed,co_emission,co2_emission,nox_emission,fuel_consumption
273,!273,2747,12.1611,0.0009,0.0006,-0.0008,-0.0006
274,!274,2747,11.1831,12.855,2939.0258,1.0374,971.9423
270,!270,2748,11.8521,44.1834,6047.4873,2.1584,2096.0552
271,!271,2748,4.5286,0.0004,0.0003,0.0001,-0.0006
272,!272,2748,9.0283,-0.0003,-0.0016,-0.0008,-0.0007
273,!273,2748,12.968,10.9549,2420.0891,0.8579,742.7138
274,!274,2748,11.7028,16.855,3149.1347,1.0688,1067.9194
270,!270,2749,12.8892,36.8215,5326.7292,1.7444,1637.5514
271,!271,2749,4.2616,0.0003,0.0005,-0.001,0.0012
272,!272,2749,4.5795,0.0006,0.0007,0.0005,0.0006
273,!273,2749,13.0597,7.6132,2050.2171,0.7686,690.9623
274,!274,2749,11.5909,5.7842,2021.38,0.7214,650.9629
270,!270,2750,13.2088,24.7587,3822.5737,1.2832,1196.8769
271,!271,2750,5.0479,3.1745,2546.6688,0.8113,816.3066
272,!272,2750,6.7914,14.0671,4750.3659,1.3841,1596.8055
273,!273,2750,12.7424,0.179,1376.1464,0.5088,440.4009
274,!274,2750,12.7426,12.6943,2706.5091,0.9499,880.7196
275,!275,2750,13.3842,7.7459,2083.2768,0.7451,672.0096
270,!270,2751,12.7745,3.63,1648.1488,0.6465,539.917
271,!271,2751,6.5976,12.0883,4201.4485,1.2444,1354.2024
272,!272,2751,7.0015,6.6047,2879.3984,0.8936,901.8076
273,!273,2751,12.5327,3.8086,1746.5156,0.6498,558.2559
274,!274,2751,11.0625,-0.0001,-0.0009,0.0006,-0.0007
275,!275,2751,13.2461,4.4547,1763.4705,0.6515,566.0584
270,!270,2752,12.6578,0.0005,-0.0001,0.0005,-0.0005
271,!271,2752,8.2831,20.6625,4825.7843,1.4421,1577.1041
272,!272,2752,6.9389,2.1415,1932.2204,0.6912,636.0577
273,!273,2752,11.8251,-0.0001,1203.4594,0.4768,379.834
274,!274,2752,11.9998,9.6856,2409.9183,0.8368,838.4434
275,!275,2752,13.4,6.3988,1861.9333,0.6928,610.1805
270,!270,2753,13.7902,34.6013,4874.2015,1.6804,1616.4678
271,!271,2753,10.7888,57.4833,8297.845,2.7169,2638.097
273,!273,2753,12.393,7.122,2041.5654,0.7562,659.0471
274,!274,2753,11.9621,2.0436,1606.0732,0.5633,516.7027
275,!275,2753,13.4649,10.7162,2414.7171,0.8638,784.1895
270,!270,2754,13.1097,0.0004,-0.0,-0.0001,0.0001
271,!271,2754,11.6273,12.1094,2839.8852,0.9832,928.9281
273,!273,2754,8.7535,-0.0001,0.0003,-0.0,0.0008
274,!274,2754,11.2501,-0.0006,1261.0257,0.4823,405.4201
275,!275,2754,12.4066,-0.0007,0.0002,-0.0002,-0.0004
270,!270,2755,10.0201,-0.0002,0.0001,0.0003,-0.0007
271,!271,2755,10.8696,2.7314,1601.602,0.6128,566.0031
273,!273,2755,4.215,-0.0002,-0.0001,-0.0001,0.0004
274,!274,2755,11.365,1.8841,1626.2934,0.6061,508.1593
275,!275,2755,14.5188,49.2916,5789.6864,2.1261,1962.7213
270,!270,2756,7.5444,0.0001,0.0001,-0.0006,-0.0004
271,!271,2756,11.8601,24.0204,3758.0602,1.2673,1257.7124
273,!273,2756,6.4068,14.9441,5080.2529,1.3483,1527.5
274,!274,2756,11.4825,14.3175,2943.9121,1.0304,946.5215
275,!275,2756,12.8362,-0.0006,0.0,-0.0002,-0.0005
270,!270,2757,10.0521,39.4263,6622.4366,2.0408,2145.5824
271,!271,2757,9.9302,-0.0007,0.0006,0.0001,-0.0
273,!273,2757,7.1187,8.7269,3172.9931,1.0205,978.3198
274,!274,2757,10.7229,-0.0008,-0.001,-0.0007,-0.0005
275,!275,2757,10.0743,0.0005,0.0004,0.0004,-0.0005
270,!270,2758,11.7121,55.689,7401.0938,2.5775,2417.0045
271,!271,2758,5.6027,-0.0001,0.0002,0.0001,-0.0006
273,!273,2758,8.5977,25.7129,5427.1998,1.6743,1709.1436
274,!274,2758,11.2288,0.0002,-0.0006,0.0,-0.0006
275,!275,2758,6.3815,-0.0003,-0.0004,-0.0002,0.0001
270,!270,2759,12.1502,30.5571,4615.3873,1.5463,1468.721
271,!271,2759,5.5523,0.0239,1487.9757,0.5669,473.5546
273,!273,2759,11.2206,64.9224,8398.1583,2.9201,2767.1614
274,!274,2759,9.8541,0.0004,0.0001,-0.0002,-0.0
275,!275,2759,8.5508,23.8093,5343.2552,1.5812,1670.904
270,!270,2760,13.2376,15.0448,2795.6654,1.055,904.1805
271,!271,2760,6.1266,4.7887,2641.8827,0.8367,874.9555
273,!273,2760,13.3613,55.2855,6849.8509,2.4575,2202.5712
274,!274,2760,5.2519,-0.0006,0.0,-0.0007,-0.0001
275,!275,2760,9.6103,27.8702,5346.8206,1.6776,1650.8087
276,!276,2760,12.4155,5.3665,1890.6195,0.7083,600.9406
270,!270,2761,12.9109,27.4045,3737.5845,1.4,1234.518
271,!271,2761,6.0293,1.3519,1825.5197,0.6523,591.3581
273,!273,2761,13.3583,8.1774,2107.3972,0.8016,651.3905
274,!274,2761,6.2337,6.0959,2824.6578,0.8985,942.0371
275,!275,2761,11.8194,66.5317,8014.9883,2.8202,2528.2317
276,!276,2761,10.8779,0.0002,0.0007,-0.0008,0.0005
270,!270,2762,12.8459,5.3607,1886.945,0.6734,621.4013
271,!271,2762,8.1444,35.1583,7033.7338,2.042,2247.7872
273,!273,2762,12.8061,2.8218,1626.4846,0.6036,522.5015
274,!274,2762,5.9088,-0.0001,-0.0008,-0.0001,-0.0
275,!275,2762,13.2377,27.0802,4007.9507,1.4356,1289.5635
276,!276,2762,11.9019,4.2077,1802.086,0.6857,597.1561
270,!270,2763,12.2517,-0.0001,0.0005,-0.0002,0.0003
271,!271,2763,10.6893,54.7759,7533.3109,2.4849,2511.2523
273,!273,2763,13.049,0.0005,-0.0003,0.0004,-0.0005
274,!274,2763,7.9811,29.809,6370.4079,1.9672,2090.5116
275,!275,2763,14.2165,28.1172,4108.8227,1.4272,1293.404
276,!276,2763,11.1977,6.9119,2151.7055,0.7558,674.8238
270,!270,2764,14.248,34.2203,4560.3787,1.6201,1434.2478
271,!271,2764,11.3059,13.5338,2764.7646,1.0203,924.4327
273,!273,2764,12.5384,24.189,3678.9943,1.3036,1125.0593
274,!274,2764,10.1821,41.0729,6484.3659,2.1757,2210.1712
275,!275,2764,10.696,0.0006,0.0005,-0.0001,0.001
276,!276,2764,11.1305,0.0007,-0.001,0.0009,0.0002
270,!270,2765,12.2582,-0.0002,-0.0005,0.0006,0.0001
271,!271,2765,10.8187,0.0004,1295.9035,0.5568,447.436
273,!273,2765,12.8352,-0.0009,0.0003,0.0005,0.0001
274,!274,2765,11.3583,33.933,5076.5623,1.6601,1608.7953
275,!275,2765,10.2247,-0.0004,0.0001,0.0007,0.0002
276,!276,2765,11.4395,10.1916,2591.4181,0.9341,848.5987
270,!270,2766,11.9467,10.0521,2356.5908,0.9012,803.149
271,!271,2766,10.8018,13.6217,2749.3804,1.0076,902.2909
273,!273,2766,13.0621,41.5229,5283.6777,1.8364,1628.5636
274,!274,2766,11.7298,11.9226,2575.1731,0.9118,821.3252
275,!275,2766,10.8304,10.2219,2563.9229,0.9325,805.5294
276,!276,2766,11.763,21.467,3458.7351,1.2745,1102.7103
270,!270,2767,11.6399,0.0003,-0.0004,0.0005,-0.0005
271,!271,2767,9.5296,0.0007,-0.0001,0.0005,0.0
273,!273,2767,12.819,0.0003,-0.0006,-0.0014,0.0009
274,!274,2767,10.457,0.0007,0.0001,-0.0001,-0.0001
275,!275,2767,12.2959,54.1333,6787.6309,2.2866,2152.1826
276,!276,2767,10.8126,0.0001,0.0005,-0.0012,-0.0011
270,!270,2768,12.9328,38.3352,5084.2999,1.7953,1648.2996
271,!271,2768,4.7166,0.0002,-0.0006,0.0004,-0.0
273,!273,2768,13.8171,25.6148,3745.0109,1.3469,1257.302
274,!274,2768,11.0511,17.9755,3434.0774,1.1604,1127.1101
275,!275,2768,13.1558,34.9019,4817.6359,1.5948,1463.2111
276,!276,2768,10.9911,21.1389,3762.698,1.2527,1202.7329
270,!270,2769,11.8975,-0.001,0.0003,0.0001,0.0
271,!271,2769,5.4808,5.1499,2879.9977,0.8806,985.3381
273,!273,2769,12.9315,10.1535,2271.1479,0.84,744.6283
274,!274,2769,11.1527,-0.0002,-0.0002,0.0005,-0.0005
275,!275,2769,12.5139,0.0003,-0.0001,-0.0002,0.0004
276,!276,2769,11.5909,0.0,0.0,0.0003,-0.0001
270,!270,2770,12.9881,32.2464,4421.5726,1.6343,1426.0771
271,!271,2770,7.771,29.0136,6144.5776,1.8745,1978.5518
273,!273,2770,12.747,0.0002,-0.0008,-0.0001,0.0001
274,!274,2770,11.6605,17.7383,3477.1376,1.1691,1061.8266
275,!275,2770,12.9528,26.2692,3772.9687,1.4018,1223.7972
276,!276,2770,11.3037,4.2175,1824.4453,0.6677,603.4197
277,!277,2770,13.8591,7.9681,2150.2707,0.7429,674.2978
270,!270,2771,12.9021,8.1307,2040.699,0.762,683.4427
271,!271,2771,10.2739,39.9243,6705.4461,2.0947,2184.0948
273,!273,2771,12.6555,4.636,1780.5337,0.6701,591.3282
274,!274,2771,11.8056,5.8469,2139.1953,0.7526,683.7803
275,!275,2771,12.3433,0.0011,-0.0001,-0.0013,-0.0008
276,!276,2771,11.0969,4.4476,1867.3772,0.6844,612.6184
277,!277,2771,16.3962,124.8239,11611.4018,4.269,3582.3506
270,!270,2772,12.3627,0.4019,1410.0306,0.5381,462.0834
271,!271,2772,10.9101,42.9388,5867.2906,2.0494,1961.9552
273,!273,2772,13.671,4.5784,1865.4197,0.6614,595.1428
274,!274,2772,11.8769,14.2228,3004.3111,1.0215,958.0657
275,!275,2772,13.2908,9.0097,2285.3587,0.7755,690.4667
276,!276,2772,11.939,28.1562,4453.2719,1.5599,1455.2818
277,!277,2772,15.3973,-0.0001,0.0001,-0.0002,0.0007
270,!270,2773,13.1328,21.5541,3402.2009,1.199,1117.7896
271,!271,2773,11.6123,7.5134,2117.0341,0.7287,695.8248
273,!273,2773,12.5072,0.0008,-0.0001,-0.0002,0.0001
274,!274,2773,11.1406,-0.0002,-0.0,0.0001,-0.0006
275,!275,2773,11.4004,0.0008,-0.0004,0.0,0.0004
276,!276,2773,11.5613,-0.0004,0.0006,0.0005,0.0001
277,!277,2773,17.0188,57.35,5593.7484,2.0855,1788.986
270,!270,2774,13.7933,-0.0001,-0.0002,-0.0002,0.0006
271,!271,2774,11.5433,1.5233,1554.7674,0.5787,533.967
273,!273,2774,13.0069,24.8348,3700.0359,1.3246,1245.9339
274,!274,2774,10.7848,0.2853,1415.0382,0.5549,465.4388
275,!275,2774,13.2148,24.9747,3932.178,1.3864,1250.0082
276,!276,2774,12.2567,9.7086,2229.0569,0.8757,768.6072
277,!277,2774,16.6689,0.0004,-0.0002,-0.0001,-0.001
270,!270,2775,13.6885,16.7949,2882.592,1.0605,948.4654
271,!271,2775,11.6487,2.0488,1602.5639,0.5792,501.1438
273,!273,2775,13.519,13.7951,2707.2864,0.947,852.3592
274,!274,2775,10.8529,26.2234,4340.4423,1.4257,1384.7596
276,!276,2775,11.7562,0.3661,1332.7263,0.5287,451.7465
277,!277,2775,15.3391,0.0003,0.0012,-0.0004,0.0001
270,!270,2776,13.1247,9.756,2314.1789,0.8311,733.5145
271,!271,2776,6.6116,-0.0008,0.0014,0.0005,-0.0013
273,!273,2776,13.153,4.1679,1787.4344,0.6106,586.725
274,!274,2776,11.5077,8.8176,2245.7367,0.8549,754.9493
276,!276,2776,11.0358,0.0,0.001,0.0007,-0.0002
277,!277,2776,11.3701,-0.0007,0.0001,-0.0004,-0.0002
270,!270,2777,11.1058,0.0008,0.0002,-0.0007,0.0004
271,!271,2777,4.1113,-0.0001,-0.0003,0.0007,0.0008
273,!273,2777,12.6899,-0.0007,0.0003,-0.0003,-0.0006
274,!274,2777,11.1068,-0.0006,-0.0007,0.0003,0.0002
276,!276,2777,11.6262,5.9392,2024.9982,0.7679,674.4184
277,!277,2777,6.608,0.0001,0.0003,-0.001,-0.0003
270,!270,2778,10.4849,-0.0004,1323.8242,0.5448,451.0774
271,!271,2778,5.7981,9.154,3917.4593,1.1147,1285.2217
273,!273,2778,13.2477,19.385,3142.7409,1.1324,1003.7204
274,!274,2778,11.5121,25.1093,4289.3865,1.4069,1308.0127
276,!276,2778,11.4517,17.6957,3342.4353,1.1533,1078.3055
277,!277,2778,7.4682,8.6916,3093.2336,0.9609,978.3856
270,!270,2779,11.0926,13.4279,3022.2533,1.0597,924.77
271,!271,2779,6.3631,8.2288,3187.6738,0.976,1068.4409
273,!273,2779,12.604,13.044,2550.2472,0.9415,793.6127
274,!274,2779,11.2673,-0.0005,-0.0002,0.0003,-0.0003
276,!276,2779,11.2281,0.0005,-0.0001,0.0009,0.0
277,!277,2779,7.5764,3.4367,2134.1711,0.7595,681.3588
270,!270,2780,11.9162,15.2554,2885.3989,1.0589,1013.6848
271,!271,2780,8.852,38.598,6787.7372,2.1006,2328.5442
273,!273,2780,13.1069,0.0005,0.0015,-0.0002,0.0005
274,!274,2780,10.7601,0.0001,-0.0007,0.0003,-0.0005
276,!276,2780,11.6618,8.9369,2400.9906,0.8217,718.7382
277,!277,2780,6.4283,0.0003,-0.0,-0.0003,0.0006
278,!278,2780,-0.0003,-0.0,1580.4409,0.6185,488.6604
270,!270,2781,7.8398,0.0003,0.0003,0.0001,0.001
271,!271,2781,10.5939,45.2175,6927.5282,2.2483,2217.0499
273,!273,2781,12.74,15.5565,2819.5192,0.9991,868.4558
274,!274,2781,10.7703,5.6985,1974.3197,0.7515,644.9535
276,!276,2781,10.643,0.0002,-0.0002,0.0002,-0.0005
277,!277,2781,8.4787,32.1313,6790.4724,2.0162,2128.5062
278,!278,2781,2.0031,1.5494,3319.2999,0.7392,1114.3937
270,!270,2782,9.9441,36.9092,6340.9488,2.1035,2109.7923
271,!271,2782,11.2227,5.145,1906.3619,0.7357,633.1694
273,!273,2782,12.7725,-0.0002,0.0004,-0.0002,-0.0003
274,!274,2782,11.7675,22.544,3841.6633,1.3468,1272.8806
276,!276,2782,11.504,28.5919,4560.1321,1.6056,1470.9482
277,!277,2782,9.8344,29.2915,5084.2294,1.6075,1683.6344
278,!278,2782,4.5868,9.474,5359.1464,1.2703,1580.5353
270,!270,2783,11.7993,52.9015,6909.3917,2.4057,2352.6651
271,!271,2783,10.8876,4.4391,1893.6805,0.7074,605.5144
273,!273,2783,12.6211,-0.0002,-0.001,0.0001,0.0005
274,!274,2783,10.9456,-0.0002,-0.0002,0.0006,-0.0004
276,!276,2783,11.785,3.5352,1770.3862,0.6268,564.0069
277,!277,2783,12.1651,51.3719,6838.5907,2.326,2226.7755
278,!278,2783,5.869,9.2313,3846.8041,1.0494,1230.1134
270,!270,2784,10.6015,-0.0002,0.0,-0.0008,0.0
271,!271,2784,11.3914,5.8654,2033.9065,0.7018,669.1794
273,!273,2784,12.3172,3.1303,1575.4696,0.6263,557.7011
274,!274,2784,10.5129,1.6737,1593.1536,0.5632,497.184
276,!276,2784,11.5302,-0.0003,0.0003,0.0001,0.0005
277,!277,2784,9.0215,-0.0005,-0.0002,0.0001,0.001
278,!278,2784,8.4853,34.7649,6843.6647,2.1424,2342.7456
270,!270,2785,6.2764,0.0007,0.0006,0.0009,0.0002
271,!271,2785,11.0303,2.4405,1626.4394,0.6419,563.1941
273,!273,2785,8.495,0.0006,-0.0004,-0.0008,-0.0004
274,!274,2785,10.8096,5.244,1939.0,0.749,679.642
276,!276,2785,12.13,22.6488,3913.3681,1.2546,1211.1013
277,!277,2785,5.6273,-0.0002,-0.0003,-0.0004,-0.0004
278,!278,2785,10.1979,37.8226,5847.5758,2.027,1901.2248
270,!270,2786,7.2181,15.4105,4443.5159,1.3061,1387.1189
271,!271,2786,12.001,28.2139,4299.8396,1.425,1366.6808
273,!273,2786,5.3962,-0.0009,0.0008,-0.0005,0.0005
274,!274,2786,11.2603,16.5367,2980.9269,1.0966,1000.0383
276,!276,2786,11.3013,-0.0001,-0.0001,-0.0001,-0.0005
277,!277,2786,6.8879,18.1459,5142.1934,1.4935,1704.5897
278,!278,2786,11.609,40.8777,5730.7947,1.9447,1806.7273
270,!270,2787,9.0616,25.6004,5255.7324,1.6109,1597.8547
271,!271,2787,8.1962,-0.0004,0.0002,-0.0005,0.0008
273,!273,2787,4.7384,0.0001,0.0005,0.0008,0.0004
274,!274,2787,10.7974,0.0003,-0.0001,-0.0012,-0.0
276,!276,2787,11.9599,10.9742,2711.655,0.8989,839.8594
277,!277,2787,9.0216,33.7553,6210.0346,1.899,2037.3517
278,!278,2787,13.9329,99.6661,9650.3785,3.3851,3396.4457
270,!270,2788,10.6241,43.2106,6385.7968,2.1522,2051.2579
271,!271,2788,4.9743,-0.0012,-0.0001,0.0007,0.0004
273,!273,2788,5.7969,4.6025,2604.267,0.8288,877.4917
274,!274,2788,12.1466,32.7702,4808.5187,1.6877,1580.5229
276,!276,2788,11.2537,-0.0001,0.0009,-0.0,0.0002
277,!277,2788,11.5925,62.7965,7989.4116,2.6314,2613.8293
278,!278,2788,16.3076,104.601,9759.6588,3.7603,3155.6686
270,!270,2789,13.2379,59.3397,7298.7702,2.575,2367.6512
271,!271,2789,4.9399,-0.0001,-0.0002,0.0001,-0.0004
273,!273,2789,6.0367,1.4026,1924.1708,0.655,599.8052
274,!274,2789,11.3942,0.0003,0.0004,-0.0003,0.0001
276,!276,2789,12.0419,22.5525,3566.2077,1.2882,1217.9381
277,!277,2789,13.2693,73.3598,8273.2619,3.0182,2644.0
278,!278,2789,17.7101,150.5838,11768.3786,4.7197,3849.4408
270,!270,2790,13.0773,5.5508,1907.6963,0.706,605.6428
271,!271,2790,6.3106,12.1108,4152.8233,1.2289,1414.0748
273,!273,2790,7.886,22.8211,5410.1404,1.6154,1810.2369
274,!274,2790,10.8185,0.0005,0.0002,0.0004,-0.0004
276,!276,2790,10.6139,-0.0009,-0.0013,0.0003,0.0008
277,!277,2790,11.1189,-0.0002,0.0002,-0.0004,0.0009
278,!278,2790,21.0243,197.143,13726.8696,6.048,4759.9158
279,!279,2790,27.9896,58.8323,4284.2888,1.689,1408.1734
270,!270,2791,12.4356,9.1315,2317.7886,0.8269,723.6739
273,!273,2791,9.273,26.807,5345.1754,1.7232,1663.2952
274,!274,2791,11.8249,14.0434,3108.6775,1.0465,940.8341
276,!276,2791,9.065,-0.0005,-0.0,0.0002,-0.0001
277,!277,2791,7.6138,0.0001,0.0,-0.0004,-0.0005
278,!278,2791,20.4814,69.2421,5373.492,2.1667,1841.9797
279,!279,2791,25.8715,-0.0,0.0011,0.0007,-0.0002
270,!270,2792,11.8841,-0.0005,0.0002,-0.0006,-0.0001
273,!273,2792,11.4381,54.398,7953.9883,2.5934,2440.3765
274,!274,2792,11.2312,0.4087,1431.2923,0.5281,452.524
276,!276,2792,4.6008,-0.001,-0.0009,0.0003,0.0005
277,!277,2792,8.1445,12.948,3436.6461,1.1452,1130.7162
278,!278,2792,20.2966,0.0543,1182.5834,0.3772,403.9239
279,!279,2792,26.6865,51.1951,3935.2359,1.4987,1345.9705
270,!270,2793,13.2809,35.187,4546.8527,1.5956,1449.2514
273,!273,2793,14.01,47.9722,6086.5068,2.0556,2017.2821
274,!274,2793,10.4527,-0.0011,-0.0003,-0.0001,-0.0002
276,!276,2793,0.51,-0.0006,0.0,0.5157,-0.0001
277,!277,2793,8.598,9.3294,2867.0937,0.984,920.9446
278,!278,2793,19.2312,0.0007,-0.001,0.0004,0.0003
279,!279,2793,26.7548,0.0005,-0.0008,-0.0004,0.0007
270,!270,2794,12.5578,-0.0002,-0.0001,0.0006,-0.0001
273,!273,2794,14.5569,65.4867,7011.8033,2.4719,2266.5216
274,!274,2794,7.9054,-0.0007,0.0007,0.0002,0.0001
276,!276,2794,3.0358,4.6572,4429.6207,1.076,1483.6948
277,!277,2794,9.4818,11.97,3226.0181,1.0628,1004.5306
278,!278,2794,18.5063,23.7168,2779.1516,1.086,938.8582
279,!279,2794,25.7873,94.695,5986.5155,2.5346,1898.5148
270,!270,2795,12.6486,7.2641,2063.1842,0.7316,658.8899
273,!273,2795,16.9434,115.066,9953.625,3.9419,3246.4224
274,!274,2795,5.816,-0.0002,0.0008,0.0001,0.0006
276,!276,2795,4.221,3.6479,2977.6707,0.8201,1000.4641
277,!277,2795,12.1632,68.8015,8611.7779,2.8528,2761.6715
278,!278,2795,18.2365,-0.0003,-0.0005,0.0004,-0.0009
279,!279,2795,26.3952,85.2031,5673.9703,2.227,1877.469
273,!273,2796,18.606,146.8224,11174.6485,4.7921,3719.411
274,!274,2796,5.6476,0.5484,1631.8289,0.6241,531.3196
276,!276,2796,4.4196,1.1076,1918.5534,0.6669,630.1438
278,!278,2796,18.8471,105.4401,7787.4441,3.2465,2562.8697
279,!279,2796,25.803,20.1952,2269.4182,0.76,740.2429
273,!273,2797,20.3888,216.1877,15143.8303,5.9697,4652.5271
274,!274,2797,3.8968,0.0002,0.0006,-0.0003,0.0004
276,!276,2797,6.6076,17.5047,5358.0811,1.548,1818.9196
278,!278,2797,20.2145,64.6615,5332.7238,2.1353,1743.885
279,!279,2797,27.1544,144.0584,8861.6222,4.0369,2827.6418
273,!273,2798,20.9835,75.7274,5741.7409,2.2159,1937.1833
274,!274,2798,4.1369,0.6586,1786.2191,0.6697,574.2743
276,!276,2798,8.5331,18.7328,4771.4488,1.3833,1576.5576
278,!278,2798,20.9817,139.8449,10323.785,4.2814,3368.0807
279,!279,2798,24.9607,4.6094,1405.1618,0.3735,471.4596
273,!273,2799,21.4096,48.9762,4152.9371,1.5357,1374.6413
274,!274,2799,3.8991,-0.0009,-0.0,0.0003,0.0002
276,!276,2799,10.4272,55.4126,8484.5527,2.7206,2536.7801
278,!278,2799,22.3253,30.5412,3119.8126,1.1345,995.6752
279,!279,2799,25.8286,-0.0006,-0.0006,0.0005,-0.0001
273,!273,2800,21.4077,17.8283,2298.778,0.8438,783.7775
274,!274,2800,6.4548,18.8929,5927.4724,1.5353,1914.1054
276,!276,2800,12.7897,72.5992,8567.7304,2.9028,2693.4065
278,!278,2800,20.7597,30.2816,3173.2228,1.1569,1007.3311
279,!279,2800,26.4617,124.0813,7667.8875,3.2149,2450.6695
280,!280,2800,13.3526,8.5022,2059.8744,0.7788,656.4257
273,!273,2801,22.9395,54.1358,4698.1701,1.8109,1500.1885
274,!274,2801,7.9638,22.6461,5312.8378,1.6212,1752.412
276,!276,2801,14.3502,105.0607,10393.1932,3.6678,3181.1894
278,!278,2801,21.3891,17.7922,2301.0302,0.8422,732.2441
279,!279,2801,24.8087,8.2699,1736.5831,0.4834,528.0562
280,!280,2801,12.7064,0.0003,0.0,0.0001,-0.0002
273,!273,2802,19.7204,0.0004,0.0005,0.0004,-0.0005
274,!274,2802,9.6707,35.2032,6101.8786,1.9264,2018.4858
276,!276,2802,17.0169,79.9996,7589.637,2.7511,2553.3159
278,!278,2802,20.521,0.0001,0.0001,0.0001,0.0002
279,!279,2802,26.339,105.3588,7032.1275,2.87,2168.9373
280,!280,2802,13.8386,44.8205,5227.3395,2.0037,1761.7689
273,!273,2803,14.468,0.0003,-0.0004,0.001,-0.0002
274,!274,2803,11.6165,39.0317,5636.1163,1.9244,1856.5502
276,!276,2803,17.7603,100.6369,8348.8217,3.2332,2661.1315
278,!278,2803,20.7726,67.9366,5519.0336,2.1169,1771.4532
279,!279,2803,25.8686,78.193,5288.8204,2.0248,1645.4122
280,!280,2803,13.4364,5.0803,1770.3836,0.6367,564.0521
273,!273,2804,10.423,-0.0004,0.0002,-0.0001,-0.0001
274,!274,2804,12.4002,51.8745,6736.9041,2.3182,2249.7379
276,!276,2804,18.6874,42.0157,4106.7853,1.5252,1293.2751
278,!278,2804,16.3562,0.0003,0.0001,0.0002,0.0002
279,!279,2804,25.9473,0.0001,-0.0001,0.0003,-0.0002
280,!280,2804,14.2469,10.6,2409.4309,0.8255,770.1072
273,!273,2805,5.9939,0.0001,0.0003,-0.001,-0.0
274,!274,2805,14.9042,112.9788,10640.9284,3.9593,3619.3873
276,!276,2805,18.882,63.9048,5615.4491,2.1264,1805.7934
278,!278,2805,13.4878,-0.0005,0.0002,-0.0011,-0.0002
279,!279,2805,25.663,73.9717,5088.0604,2.0209,1612.2227
280,!280,2805,12.9793,0.0,-0.0002,-0.0006,-0.001
273,!273,2806,8.1263,27.0192,5786.4735,1.7864,1971.5266
274,!274,2806,16.5566,84.6913,7735.7485,2.997,2564.3365
276,!276,2806,18.9397,6.3793,1669.4048,0.5909,554.402
278,!278,2806,12.3232,0.0005,-0.0003,0.0006,0.0007
279,!279,2806,22.9314,0.0002,-0.0003,-0.0009,-0.0003
280,!280,2806,12.6526,0.9349,1435.9592,0.5625,462.9626
273,!273,2807,9.8713,34.3275,5808.4601,1.9301,1888.4518
274,!274,2807,18.5071,105.125,8457.3243,3.5359,2811.0002
276,!276,2807,18.0189,7.6558,1797.8188,0.6228,547.3173
278,!278,2807,7.5712,-0.0009,-0.0003,0.0002,0.0002
279,!279,2807,17.5984,0.0003,-0.0009,0.0006,-0.0002
280,!280,2807,13.2583,27.5704,3910.716,1.3869,1297.1422
273,!273,2808,12.0999,60.4475,7536.2675,2.5691,2434.8872
274,!274,2808,18.3125,66.2512,5701.4548,2.1405,1858.4777
276,!276,2808,18.4936,8.9604,1785.4514,0.6516,556.5682
278,!278,2808,10.3733,50.7952,7957.3573,2.4866,2626.8552
279,!279,2808,13.272,0.0003,0.0001,0.0005,-0.0003
280,!280,2808,12.4629,-0.0003,0.0006,-0.0001,-0.0002
273,!273,2809,14.4819,84.9931,9156.0803,3.165,2833.4213
274,!274,2809,17.9529,-0.001,0.0002,-0.0007,0.0001
276,!276,2809,20.0191,44.4894,4164.3577,1.6623,1367.1851
278,!278,2809,11.5421,39.1014,5633.6065,1.8665,1824.8145
279,!279,2809,10.204,-0.0002,0.0009,-0.0006,-0.0001
280,!280,2809,10.7081,-0.0001,0.0005,0.0002,0.0004
273,!273,2810,14.9181,78.6943,8025.3382,2.8067,2491.107
274,!274,2810,17.28,0.6312,1278.518,0.4729,423.2897
276,!276,2810,18.8656,64.7203,5152.6618,2.1966,1761.0602
278,!278,2810,13.0945,46.0984,6065.4301,2.1591,1981.4305
279,!279,2810,6.2103,-0.0006,-0.0002,0.0004,-0.0001
280,!280,2810,6.8737,0.0002,-0.0002,-0.0002,-0.0002
281,!281,2810,14.2115,8.3563,2057.2776,0.7169,664.6887
273,!273,2811,17.5585,138.2456,11208.2319,4.267,3606.0769
274,!274,2811,17.5585,26.3255,3200.3558,1.1679,1003.5302
276,!276,2811,14.9795,0.0004,0.0002,-0.0003,0.0011
278,!278,2811,14.5403,93.9815,8932.4881,3.2612,2858.6764
279,!279,2811,1.6319,0.0,-0.0003,0.0001,-0.0013
280,!280,2811,5.688,-0.0,-0.0004,-0.0006,-0.0003
281,!281,2811,14.1013,17.8229,2880.0169,1.0814,933.2759
273,!273,2812,19.737,216.2496,15673.7807,6.1743,4840.1023
274,!274,2812,18.8997,90.7767,7439.0131,2.779,2423.3485
276,!276,2812,10.9615,0.0001,0.0,0.0,0.0008
278,!278,2812,16.6465,128.0528,10573.2074,4.2972,3448.5128
279,!279,2812,0.0478,-0.0003,424.6086,0.6035,127.3438
280,!280,2812,6.1681,1.6135,1878.5808,0.7043,594.3859
281,!281,2812,14.8391,24.5699,3439.4009,1.2847,1093.8051
273,!273,2813,22.2607,269.592,16605.379,7.2426,5597.2331
274,!274,2813,18.6628,1.9385,1402.953,0.4715,433.3704
276,!276,2813,6.7865,0.0003,-0.0006,0.0005,-0.0005
278,!278,2813,18.2765,108.0703,8461.3651,3.2725,2819.6841
