route_id,speed,bus_count,message_count
262,25,1,22
263,25,1,7
264,-1,0,0
265,-1,0,0
266,-1,0,0
267,-1,0,0
268,-1,0,0
269,-1,0,0
270,-1,0,0
271,-1,0,0
272,-1,0,0
273,23,1,11
274,28,1,20
275,27,1,17
276,27,1,7
277,-1,0,0
278,-1,0,0
279,-1,0,0
280,-1,0,0
281,-1,0,0
282,-1,0,0
283,-1,0,0
284,25,1,1
285,25,1,13
286,25,1,11
287,23,1,12
288,26,1,15
289,26,1,5
293,18,1,15
294,18,1,12
295,21,1,7
296,23,1,5
297,-1,0,0
298,-1,0,0
299,-1,0,0
300,-1,0,0
301,-1,0,0
302,32,1,10
303,32,1,10
304,19,1,8
305,-1,0,0
306,-1,0,0
307,-1,0,0
308,-1,0,0
309,22,1,13
310,22,1,13
311,21,1,11
312,20,1,9
313,-1,0,0
314,-1,0,0
315,27,1,4
316,23,1,5
317,26,1,7
318,20,1,7
319,-1,0,0
320,-1,0,0
321,26,1,5
322,29,1,12
323,25,1,9
324,24,1,9
325,23,1,13
326,23,1,10
327,-1,0,0
328,-1,0,0
329,-1,0,0
330,-1,0,0
532,27,1,7
533,23,1,11
534,27,1,3
535,29,1,6
536,-1,0,0
537,-1,0,0
538,-1,0,0
539,-1,0,0
540,25,1,6
541,-1,0,0
542,-1,0,0
543,-1,0,0
544,22,1,4
545,-1,0,0
546,-1,0,0
547,-1,0,0
548,-1,0,0
549,-1,0,0
550,-1,0,0
551,-1,0,0
552,-1,0,0
553,-1,0,0
554,23,1,1
555,23,1,6
556,-1,0,0
557,-1,0,0
558,-1,0,0
559,-1,0,0
560,-1,0,0
563,23,1,5
564,-1,0,0
565,-1,0,0
566,31,1,6
567,21,1,4
568,26,2,17
569,27,2,13
570,25,1,10
571,25,1,4
572,27,1,16
771,-1,0,0
772,-1,0,0
773,-1,0,0
774,-1,0,0
1283,23,1,7
1282,21,2,10
1281,22,1,6
211,29,1,10
212,27,1,9
214,40,1,7
215,31,1,9
216,25,1,11
217,24,1,10
218,24,1,12
219,27,1,9
220,-1,0,0
221,-1,0,0
222,-1,0,0
223,29,1,1
224,27,1,13
225,26,1,14
226,25,1,5
227,23,1,5
228,25,1,2
229,-1,0,0
230,35,1,12
231,31,1,1
232,31,1,1
233,26,1,11
234,28,1,11
235,21,1,14
236,26,1,2
237,30,1,4
238,-1,0,0
239,-1,0,0
240,-1,0,0
241,-1,0,0
242,-1,0,0
243,31,1,9
244,15,1,10
245,33,2,10
246,32,3,8
368,-1,0,0
369,-1,0,0
370,-1,0,0
371,-1,0,0
372,22,1,3
373,-1,0,0
374,-1,0,0
375,-1,0,0
376,-1,0,0
377,-1,0,0
378,-1,0,0
379,26,1,2
380,25,1,9
381,27,1,5
382,31,2,9
383,20,3,18
384,22,1,4
385,25,1,8
386,25,1,7
387,31,1,1
388,-1,0,0
389,-1,0,0
390,-1,0,0
391,-1,0,0
392,-1,0,0
393,-1,0,0
394,-1,0,0
395,25,1,8
396,28,1,8
397,29,1,9
398,27,1,8
399,23,1,6
400,21,1,2
401,-1,0,0
402,-1,0,0
403,-1,0,0
404,-1,0,0
405,20,2,15
406,23,2,14
407,27,4,17
408,31,2,5
409,22,3,18
410,27,6,24
411,23,1,9
412,22,2,20
413,21,2,20
414,25,3,35
455,25,2,12
573,27,1,12
574,-1,0,0
575,-1,0,0
576,-1,0,0
577,-1,0,0
578,-1,0,0
579,-1,0,0
580,-1,0,0
581,-1,0,0
582,-1,0,0
583,-1,0,0
584,-1,0,0
586,-1,0,0
587,-1,0,0
589,-1,0,0
591,-1,0,0
592,-1,0,0
593,-1,0,0
594,-1,0,0
595,52,1,2
596,-1,0,0
597,-1,0,0
598,-1,0,0
599,-1,0,0
600,-1,0,0
601,-1,0,0
602,-1,0,0
604,-1,0,0
605,-1,0,0
606,-1,0,0
607,-1,0,0
608,54,1,1
609,54,1,2
610,55,1,2
611,46,3,5
63,-1,0,0
64,-1,0,0
65,25,1,7
66,25,1,15
67,27,3,25
68,27,2,22
69,26,2,15
70,29,1,9
71,31,1,10
72,31,1,9
73,-1,0,0
74,-1,0,0
75,-1,0,0
76,29,1,14
77,22,1,10
78,23,1,16
79,29,1,4
80,-1,0,0
81,27,1,13
82,23,1,12
85,27,2,12
86,-1,0,0
87,-1,0,0
88,-1,0,0
89,-1,0,0
90,22,1,6
91,21,1,12
92,24,2,21
93,22,2,7
94,23,1,3
95,27,1,5
96,28,1,2
97,26,1,5
98,-1,0,0
99,-1,0,0
100,-1,0,0
101,-1,0,0
